<Z0Z1>:	 0.86328125

<Z1Z2>:	 0.830078125

<Z2Z3>:	 0.853515625

<Z3Z4>:	 0.869140625

<Z4Z5>:	 0.841796875

<Z5Z6>:	 0.220703125

<Z6Z7>:	 0.33203125

<Z7Z8>:	 0.87890625

<Z8Z9>:	 0.880859375

<Z9Z10>:	 0.826171875

<Z10Z11>:	 0.869140625

<Z11Z12>:	 0.873046875

<Z12Z13>:	 0.853515625

<Z13Z14>:	 0.859375

